DATE,DFF,DGS10,DGS3MO,DGS5
1985-04-01,8.2673333333333333,11.4347619047619048,8.2219047619047619,11.0066666666666667
1985-05-01,7.9709677419354839,10.8468181818181818,7.7331818181818182,10.3359090909090909
1985-06-01,7.5333333333333333,10.1560000000000000,7.1800000000000000,9.5990000000000000
1985-07-01,7.8838709677419355,10.3068181818181818,7.3163636363636364,9.7000000000000000
1985-08-01,7.8983870967741935,10.3318181818181818,7.3704545454545455,9.8095454545454545
1985-09-01,7.9213333333333333,10.3731578947368421,7.3331578947368421,9.8100000000000000
1985-10-01,7.9864516129032258,10.2368181818181818,7.4009090909090909,9.6886363636363636
1985-11-01,8.0506666666666667,9.7815789473684211,7.4763157894736842,9.2752631578947368
1985-12-01,8.2745161290322581,9.2590476190476190,7.3300000000000000,8.7285714285714286
1986-01-01,8.1448387096774194,9.1938095238095238,7.3019047619047619,8.6833333333333333
1986-02-01,7.8600000000000000,8.7042105263157895,7.2905263157894737,8.3357894736842105
1986-03-01,7.4790322580645161,7.7785000000000000,6.7640000000000000,7.4600000000000000
1986-04-01,6.9880000000000000,7.2990909090909091,6.2354545454545455,7.0536363636363636
1986-05-01,6.8529032258064516,7.7095238095238095,6.3347619047619048,7.5247619047619048
1986-06-01,6.9166666666666667,7.7995238095238095,6.3966666666666667,7.6376190476190476
1986-07-01,6.5570967741935484,7.3031818181818182,5.9995454545454545,7.0627272727272727
1986-08-01,6.1706451612903226,7.1657142857142857,5.6852380952380952,6.8023809523809524
1986-09-01,5.8903333333333333,7.4476190476190476,5.3523809523809524,6.9190476190476190
1986-10-01,5.8458064516129032,7.4263636363636364,5.3231818181818182,6.8322727272727273
1986-11-01,6.0393333333333333,7.2505555555555556,5.5000000000000000,6.7550000000000000
1986-12-01,6.9077419354838710,7.1127272727272727,5.6827272727272727,6.6690909090909091
1987-01-01,6.4264516129032258,7.0845000000000000,5.5780000000000000,6.6350000000000000
1987-02-01,6.1010714285714286,7.2505263157894737,5.7510526315789474,6.7921052631578947
1987-03-01,6.1283870967741935,7.2486363636363636,5.7659090909090909,6.7931818181818182
1987-04-01,6.3653333333333333,8.0228571428571429,5.8157142857142857,7.5742857142857143
1987-05-01,6.8529032258064516,8.6130000000000000,5.8465000000000000,8.2595000000000000
1987-06-01,6.7250000000000000,8.4022727272727273,5.8545454545454545,8.0163636363636364
1987-07-01,6.5822580645161290,8.4468181818181818,5.8790909090909091,8.0081818181818182
1987-08-01,6.7322580645161290,8.7604761904761905,6.2333333333333333,8.3228571428571429
1987-09-01,7.2163333333333333,9.4219047619047619,6.6214285714285714,8.9428571428571429
1987-10-01,7.2887096774193548,9.5200000000000000,6.3509523809523810,9.0800000000000000
1987-11-01,6.6933333333333333,8.8605263157894737,5.8900000000000000,8.3473684210526316
1987-12-01,6.7696774193548387,8.9877272727272727,5.9595454545454545,8.4513636363636364
1988-01-01,6.8338709677419355,8.6657894736842105,6.0047368421052632,8.1778947368421053
1988-02-01,6.5827586206896552,8.2120000000000000,5.8425000000000000,7.7125000000000000
1988-03-01,6.5758064516129032,8.3734782608695652,5.8700000000000000,7.8339130434782609
1988-04-01,6.8716666666666667,8.7185000000000000,6.0830000000000000,8.1940000000000000
1988-05-01,7.0864516129032258,9.0890476190476190,6.4542857142857143,8.5823809523809524
1988-06-01,7.5090000000000000,8.9213636363636364,6.6640909090909091,8.4868181818181818
